Company Name,Address,Lat,Long,Logo_URL
Fortinet Inc,"3537 Sand Hill Rd, Redwood City, CA 94010",37.445546,-122.201924,https://img.logo.dev/fortinet.com?token=YOUR-LOGODEV-TOKEN
Check Point Software,"7137 Page Mill Rd, Menlo Park, CA 95113",37.481376,-122.20755,https://img.logo.dev/checkpointsoftware.com?token=YOUR-LOGODEV-TOKEN
FireEye Inc,"218 Folsom St, Oakland, CA 94080",37.75999,-122.285377,https://img.logo.dev/fireeye.com?token=YOUR-LOGODEV-TOKEN
Symantec Corporation,"5924 Berry St, Fremont, CA 94085",37.506843,-121.988947,https://img.logo.dev/symantecoration.com?token=YOUR-LOGODEV-TOKEN
McAfee LLC,"9715 University Ave, Fremont, CA 94301",37.573732,-121.984962,https://img.logo.dev/mcafee.com?token=YOUR-LOGODEV-TOKEN
Trend Micro Inc,"6866 Howard St, Sunnyvale, CA 94103",37.320453,-122.053724,https://img.logo.dev/trendmicro.com?token=YOUR-LOGODEV-TOKEN
Kaspersky Lab,"8606 Page Mill Rd, Cupertino, CA 94104",37.307167,-121.983561,https://img.logo.dev/kasperskylab.com?token=YOUR-LOGODEV-TOKEN
Bitdefender,"8523 Mission St, Palo Alto, CA 94107",37.396722,-122.102299,https://img.logo.dev/bitdefender.com?token=YOUR-LOGODEV-TOKEN
ESET,"6757 Mission St, Foster City, CA 94402",37.600223,-122.313109,https://img.logo.dev/eset.com?token=YOUR-LOGODEV-TOKEN
Avast Software,"3677 Page Mill Rd, Sunnyvale, CA 94110",37.370617,-122.054625,https://img.logo.dev/avastsoftware.com?token=YOUR-LOGODEV-TOKEN
New Relic Inc,"1562 Page Mill Rd, Redwood City, CA 94158",37.483596,-122.219174,https://img.logo.dev/newrelic.com?token=YOUR-LOGODEV-TOKEN
Datadog Inc,"486 Main St, Fremont, CA 94085",37.560766,-121.966761,https://img.logo.dev/datadog.com?token=YOUR-LOGODEV-TOKEN
Dynatrace Inc,"8722 Page Mill Rd, Palo Alto, CA 94025",37.417033,-122.160131,https://img.logo.dev/dynatrace.com?token=YOUR-LOGODEV-TOKEN
AppDynamics,"6570 University Ave, San Jose, CA 94403",37.384262,-121.853673,https://img.logo.dev/appdynamics.com?token=YOUR-LOGODEV-TOKEN
Splunk Inc,"1984 Folsom St, Fremont, CA 94403",37.565324,-121.986999,https://img.logo.dev/splunk.com?token=YOUR-LOGODEV-TOKEN
Sumo Logic,"2746 Harrison St, Palo Alto, CA 94304",37.440724,-122.119449,https://img.logo.dev/sumologic.com?token=YOUR-LOGODEV-TOKEN
LogicMonitor,"3573 Brannan St, San Jose, CA 94107",37.305607,-121.923834,https://img.logo.dev/logicmonitor.com?token=YOUR-LOGODEV-TOKEN
SolarWinds,"6672 El Camino Real, Sunnyvale, CA 94103",37.395262,-122.06573,https://img.logo.dev/solarwinds.com?token=YOUR-LOGODEV-TOKEN
PRTG Network Monitor,"7973 Sand Hill Rd, San Jose, CA 95110",37.353532,-121.929759,https://img.logo.dev/prtgnetworkmonitor.com?token=YOUR-LOGODEV-TOKEN
ManageEngine,"774 Brannan St, Hayward, CA 94301",37.691376,-122.129782,https://img.logo.dev/manageengine.com?token=YOUR-LOGODEV-TOKEN
Zabbix,"1608 University Ave, Daly City, CA 95054",37.699993,-122.484475,https://img.logo.dev/zabbix.com?token=YOUR-LOGODEV-TOKEN
Selenium HQ,"7738 Middlefield Rd, Foster City, CA 94005",37.515856,-122.309082,https://img.logo.dev/seleniumhq.com?token=YOUR-LOGODEV-TOKEN
Cypress.io,"7158 Main St, Berkeley, CA 94025",37.841573,-122.315095,https://img.logo.dev/cypressio.com?token=YOUR-LOGODEV-TOKEN
TestComplete,"8005 Berry St, Hayward, CA 94065",37.6915,-122.037692,https://img.logo.dev/testcomplete.com?token=YOUR-LOGODEV-TOKEN
Ranorex,"2608 King St, San Mateo, CA 94607",37.543857,-122.34794,https://img.logo.dev/ranorex.com?token=YOUR-LOGODEV-TOKEN
Katalon Studio,"2280 Mission St, Fremont, CA 95051",37.587455,-122.021867,https://img.logo.dev/katalonstudio.com?token=YOUR-LOGODEV-TOKEN
Appium,"4464 Folsom St, Hayward, CA 94103",37.651386,-122.076743,https://img.logo.dev/appium.com?token=YOUR-LOGODEV-TOKEN
TestCafe,"1397 Brannan St, Sunnyvale, CA 94063",37.328015,-122.042895,https://img.logo.dev/testcafe.com?token=YOUR-LOGODEV-TOKEN
Playwright,"6565 Page Mill Rd, Brisbane, CA 94086",37.724612,-122.442727,https://img.logo.dev/playwright.com?token=YOUR-LOGODEV-TOKEN
Puppeteer,"1893 Middlefield Rd, San Jose, CA 94612",37.383602,-121.862606,https://img.logo.dev/puppeteer.com?token=YOUR-LOGODEV-TOKEN
WebDriver IO,"3482 Brannan St, Berkeley, CA 95014",37.837941,-122.297815,https://img.logo.dev/webdriverio.com?token=YOUR-LOGODEV-TOKEN
Protractor,"3990 Bryant St, Foster City, CA 94720",37.510732,-122.272631,https://img.logo.dev/protractor.com?token=YOUR-LOGODEV-TOKEN
Jest,"7381 Sand Hill Rd, San Mateo, CA 94104",37.59199,-122.318023,https://img.logo.dev/jest.com?token=YOUR-LOGODEV-TOKEN
Postman Inc,"6735 Howard St, Oakland, CA 94133",37.766499,-122.229221,https://img.logo.dev/postman.com?token=YOUR-LOGODEV-TOKEN
Insomnia,"8793 Middlefield Rd, Foster City, CA 95054",37.582725,-122.256423,https://img.logo.dev/insomnia.com?token=YOUR-LOGODEV-TOKEN
Paw,"5138 University Ave, Burlingame, CA 95014",37.590263,-122.35049,https://img.logo.dev/paw.com?token=YOUR-LOGODEV-TOKEN
HTTPie,"8942 Bryant St, Cupertino, CA 94025",37.280056,-122.031626,https://img.logo.dev/httpie.com?token=YOUR-LOGODEV-TOKEN
cURL,"204 California St, Redwood City, CA 94111",37.467392,-122.258884,https://img.logo.dev/curl.com?token=YOUR-LOGODEV-TOKEN
REST Client,"4737 University Ave, San Jose, CA 94110",37.384225,-121.838389,https://img.logo.dev/restclient.com?token=YOUR-LOGODEV-TOKEN
GraphQL,"2398 Page Mill Rd, Redwood City, CA 95113",37.439236,-122.255757,https://img.logo.dev/graphql.com?token=YOUR-LOGODEV-TOKEN
Apollo GraphQL,"1102 Market St, San Francisco, CA 94133",37.808996,-122.466082,https://img.logo.dev/apollographql.com?token=YOUR-LOGODEV-TOKEN
Hasura Inc,"5309 Page Mill Rd, San Francisco, CA 94102",37.76843,-122.375045,https://img.logo.dev/hasura.com?token=YOUR-LOGODEV-TOKEN
Prisma,"4337 Bryant St, Daly City, CA 94720",37.722287,-122.458188,https://img.logo.dev/prisma.com?token=YOUR-LOGODEV-TOKEN
Strapi,"6348 Sand Hill Rd, Menlo Park, CA 95134",37.488582,-122.211545,https://img.logo.dev/strapi.com?token=YOUR-LOGODEV-TOKEN
Directus,"8702 University Ave, South San Francisco, CA 94040",37.685548,-122.382994,https://img.logo.dev/directus.com?token=YOUR-LOGODEV-TOKEN
Sanity,"2617 California St, Redwood City, CA 94065",37.446801,-122.284069,https://img.logo.dev/sanity.com?token=YOUR-LOGODEV-TOKEN
Contentful,"2535 King St, Hayward, CA 94041",37.660123,-122.055222,https://img.logo.dev/contentful.com?token=YOUR-LOGODEV-TOKEN
Forestry,"3585 Harrison St, Santa Clara, CA 94107",37.352379,-121.91402,https://img.logo.dev/forestry.com?token=YOUR-LOGODEV-TOKEN
Y Combinator Startup 1,"9467 Sand Hill Rd, Mountain View, CA 94043",37.384835,-122.114555,https://img.logo.dev/ycombinatorstartup1.com?token=YOUR-LOGODEV-TOKEN
Y Combinator Startup 2,"717 Middlefield Rd, Daly City, CA 94025",37.685275,-122.478096,https://img.logo.dev/ycombinatorstartup2.com?token=YOUR-LOGODEV-TOKEN
Techstars Startup 1,"6870 Berry St, San Jose, CA 94089",37.358895,-121.851902,https://img.logo.dev/techstarsstartup1.com?token=YOUR-LOGODEV-TOKEN
Techstars Startup 2,"1952 King St, Daly City, CA 94402",37.753005,-122.501572,https://img.logo.dev/techstarsstartup2.com?token=YOUR-LOGODEV-TOKEN
Plug and Play Startup 1,"667 University Ave, Redwood City, CA 94402",37.532924,-122.272736,https://img.logo.dev/plugandplaystartup1.com?token=YOUR-LOGODEV-TOKEN
Plug and Play Startup 2,"6341 Page Mill Rd, San Francisco, CA 95134",37.738961,-122.441471,https://img.logo.dev/plugandplaystartup2.com?token=YOUR-LOGODEV-TOKEN
RGA Accelerator Startup 1,"4530 Mission St, Menlo Park, CA 94043",37.478581,-122.151109,https://img.logo.dev/rgaacceleratorstartup1.com?token=YOUR-LOGODEV-TOKEN
RGA Accelerator Startup 2,"9610 Page Mill Rd, Oakland, CA 94158",37.84065,-122.293905,https://img.logo.dev/rgaacceleratorstartup2.com?token=YOUR-LOGODEV-TOKEN
AngelPad Startup 1,"170 Market St, Hayward, CA 94025",37.651718,-122.101518,https://img.logo.dev/angelpadstartup1.com?token=YOUR-LOGODEV-TOKEN
AngelPad Startup 2,"7015 Middlefield Rd, San Mateo, CA 94080",37.603462,-122.35508,https://img.logo.dev/angelpadstartup2.com?token=YOUR-LOGODEV-TOKEN
Founders Den Startup 1,"185 University Ave, Hayward, CA 94040",37.632537,-122.095768,https://img.logo.dev/foundersdenstartup1.com?token=YOUR-LOGODEV-TOKEN
Intel Corporation,"788 Page Mill Rd, Menlo Park, CA 94612",37.452666,-122.150434,https://img.logo.dev/inteloration.com?token=YOUR-LOGODEV-TOKEN
AMD Inc,"6913 Middlefield Rd, Brisbane, CA 95113",37.635936,-122.369304,https://img.logo.dev/amd.com?token=YOUR-LOGODEV-TOKEN
NVIDIA Corporation,"1481 Berry St, Sunnyvale, CA 94089",37.379605,-122.073127,https://img.logo.dev/nvidiaoration.com?token=YOUR-LOGODEV-TOKEN
Qualcomm Inc,"2619 Mission St, Milpitas, CA 94089",37.480015,-121.912975,https://img.logo.dev/qualcomm.com?token=YOUR-LOGODEV-TOKEN
Broadcom Inc,"7157 Main St, Milpitas, CA 94403",37.393637,-121.890555,https://img.logo.dev/broadcom.com?token=YOUR-LOGODEV-TOKEN
Marvell Technology,"4099 Middlefield Rd, Menlo Park, CA 94158",37.480433,-122.205473,https://img.logo.dev/marvell.com?token=YOUR-LOGODEV-TOKEN
Micron Technology,"253 University Ave, Milpitas, CA 95110",37.416573,-121.939874,https://img.logo.dev/micron.com?token=YOUR-LOGODEV-TOKEN
Western Digital,"6912 Bryant St, Foster City, CA 94158",37.525427,-122.28232,https://img.logo.dev/westerndigital.com?token=YOUR-LOGODEV-TOKEN
Seagate Technology,"7699 Howard St, Santa Clara, CA 94005",37.364702,-121.927787,https://img.logo.dev/seagate.com?token=YOUR-LOGODEV-TOKEN
SanDisk Corporation,"652 California St, Redwood City, CA 94107",37.530317,-122.277403,https://img.logo.dev/sandiskoration.com?token=YOUR-LOGODEV-TOKEN
Kingston Technology,"961 Townsend St, Burlingame, CA 94111",37.551927,-122.408051,https://img.logo.dev/kingston.com?token=YOUR-LOGODEV-TOKEN
Corsair Gaming,"6341 Howard St, Brisbane, CA 94041",37.657237,-122.382687,https://img.logo.dev/corsairgaming.com?token=YOUR-LOGODEV-TOKEN
ASUS Computer,"9528 Main St, Palo Alto, CA 94010",37.484595,-122.093323,https://img.logo.dev/asuscomputer.com?token=YOUR-LOGODEV-TOKEN
Particle Inc,"4171 California St, San Mateo, CA 94404",37.55772,-122.319895,https://img.logo.dev/particle.com?token=YOUR-LOGODEV-TOKEN
Arduino LLC,"6197 Mission St, Burlingame, CA 94607",37.548367,-122.356885,https://img.logo.dev/arduino.com?token=YOUR-LOGODEV-TOKEN
Raspberry Pi Foundation,"9834 Sand Hill Rd, Palo Alto, CA 94041",37.456355,-122.15231,https://img.logo.dev/raspberrypifoundation.com?token=YOUR-LOGODEV-TOKEN
Adafruit Industries,"121 Bryant St, Burlingame, CA 94089",37.553873,-122.374446,https://img.logo.dev/adafruitindustries.com?token=YOUR-LOGODEV-TOKEN
SparkFun Electronics,"1862 Brannan St, Oakland, CA 94103",37.837373,-122.277145,https://img.logo.dev/sparkfunelectronics.com?token=YOUR-LOGODEV-TOKEN
Seeed Studio,"3813 Berry St, Burlingame, CA 94010",37.539429,-122.324999,https://img.logo.dev/seeedstudio.com?token=YOUR-LOGODEV-TOKEN
M5Stack,"1979 University Ave, Foster City, CA 94402",37.551857,-122.297876,https://img.logo.dev/m5stack.com?token=YOUR-LOGODEV-TOKEN
ESP32,"1473 Bryant St, Burlingame, CA 95113",37.539939,-122.388309,https://img.logo.dev/esp32.com?token=YOUR-LOGODEV-TOKEN
Nordic Semiconductor,"4975 El Camino Real, South San Francisco, CA 94107",37.675587,-122.361652,https://img.logo.dev/nordicsemiconductor.com?token=YOUR-LOGODEV-TOKEN
Texas Instruments,"5248 Bryant St, Sunnyvale, CA 95113",37.378207,-122.038838,https://img.logo.dev/texasinstruments.com?token=YOUR-LOGODEV-TOKEN
Meta Quest,"2878 Middlefield Rd, South San Francisco, CA 94110",37.694175,-122.370922,https://img.logo.dev/metaquest.com?token=YOUR-LOGODEV-TOKEN
HTC Vive,"830 Berry St, Hayward, CA 95113",37.640922,-122.10571,https://img.logo.dev/htcvive.com?token=YOUR-LOGODEV-TOKEN
Valve Index,"8630 Bryant St, Mountain View, CA 94720",37.408833,-122.071036,https://img.logo.dev/valveindex.com?token=YOUR-LOGODEV-TOKEN
PlayStation VR,"7231 Folsom St, Brisbane, CA 94133",37.723194,-122.389948,https://img.logo.dev/playstationvr.com?token=YOUR-LOGODEV-TOKEN
Oculus Rift,"5123 Page Mill Rd, Burlingame, CA 94103",37.600195,-122.416558,https://img.logo.dev/oculusrift.com?token=YOUR-LOGODEV-TOKEN
Magic Leap,"1045 Bryant St, Brisbane, CA 94403",37.720671,-122.429112,https://img.logo.dev/magicleap.com?token=YOUR-LOGODEV-TOKEN
Microsoft HoloLens,"2409 Mission St, Santa Clara, CA 94720",37.32905,-121.989898,https://img.logo.dev/microsofthololens.com?token=YOUR-LOGODEV-TOKEN
Apple Vision,"2332 Folsom St, Redwood City, CA 94103",37.474449,-122.230178,https://img.logo.dev/applevision.com?token=YOUR-LOGODEV-TOKEN
Google Glass,"9598 Berry St, San Francisco, CA 94010",37.750946,-122.446447,https://img.logo.dev/googleglass.com?token=YOUR-LOGODEV-TOKEN
Snapchat Spectacles,"9053 University Ave, Sunnyvale, CA 94025",37.387528,-122.053809,https://img.logo.dev/snapchatspectacles.com?token=YOUR-LOGODEV-TOKEN
Varjo,"4813 Page Mill Rd, Redwood City, CA 94403",37.521494,-122.193445,https://img.logo.dev/varjo.com?token=YOUR-LOGODEV-TOKEN
Coinbase Inc,"492 Townsend St, Burlingame, CA 94043",37.626736,-122.389228,https://img.logo.dev/coinbase.com?token=YOUR-LOGODEV-TOKEN
Kraken Exchange,"4953 Howard St, Brisbane, CA 94403",37.653757,-122.44779,https://img.logo.dev/krakenexchange.com?token=YOUR-LOGODEV-TOKEN
Binance US,"9421 Main St, San Francisco, CA 94103",37.785255,-122.424772,https://img.logo.dev/binanceus.com?token=YOUR-LOGODEV-TOKEN
Gemini Trust,"1560 Main St, Redwood City, CA 94402",37.529891,-122.275183,https://img.logo.dev/geminitrust.com?token=YOUR-LOGODEV-TOKEN
Bitfinex,"6357 Bryant St, San Jose, CA 94102",37.352734,-121.847763,https://img.logo.dev/bitfinex.com?token=YOUR-LOGODEV-TOKEN
Bitstamp,"4245 El Camino Real, Burlingame, CA 94102",37.588865,-122.369214,https://img.logo.dev/bitstamp.com?token=YOUR-LOGODEV-TOKEN
KuCoin,"9453 Page Mill Rd, Berkeley, CA 95113",37.853542,-122.226661,https://img.logo.dev/kucoin.com?token=YOUR-LOGODEV-TOKEN
Huobi Global,"6773 Main St, Daly City, CA 94063",37.672811,-122.478134,https://img.logo.dev/huobiglobal.com?token=YOUR-LOGODEV-TOKEN
FTX Exchange,"1606 King St, Sunnyvale, CA 94025",37.343396,-122.055573,https://img.logo.dev/ftxexchange.com?token=YOUR-LOGODEV-TOKEN
Crypto.com,"8627 Brannan St, Milpitas, CA 94065",37.479974,-121.874363,https://img.logo.dev/cryptocom.com?token=YOUR-LOGODEV-TOKEN
BlockFi Inc,"3745 University Ave, Menlo Park, CA 94085",37.476322,-122.196961,https://img.logo.dev/blockfi.com?token=YOUR-LOGODEV-TOKEN
Celsius Network,"173 Sand Hill Rd, Menlo Park, CA 94041",37.488925,-122.14322,https://img.logo.dev/celsiusnetwork.com?token=YOUR-LOGODEV-TOKEN
Tesla Energy,"6079 Main St, Sunnyvale, CA 94720",37.416901,-122.031337,https://img.logo.dev/teslaenergy.com?token=YOUR-LOGODEV-TOKEN
SolarCity,"1891 Main St, Brisbane, CA 95014",37.717559,-122.429367,https://img.logo.dev/solarcity.com?token=YOUR-LOGODEV-TOKEN
Sunrun Inc,"6176 Berry St, Palo Alto, CA 94010",37.394714,-122.163952,https://img.logo.dev/sunrun.com?token=YOUR-LOGODEV-TOKEN
Vivint Solar,"1444 Sand Hill Rd, San Francisco, CA 94040",37.779916,-122.390896,https://img.logo.dev/vivintsolar.com?token=YOUR-LOGODEV-TOKEN
SunPower Corporation,"5130 Main St, Foster City, CA 94086",37.508795,-122.293374,https://img.logo.dev/sunpoweroration.com?token=YOUR-LOGODEV-TOKEN
First Solar Inc,"9014 King St, Foster City, CA 94301",37.517073,-122.319021,https://img.logo.dev/firstsolar.com?token=YOUR-LOGODEV-TOKEN
Enphase Energy,"3244 Market St, Daly City, CA 94065",37.736271,-122.497882,https://img.logo.dev/enphaseenergy.com?token=YOUR-LOGODEV-TOKEN
SolarEdge Technologies,"5061 California St, San Mateo, CA 95051",37.543418,-122.364606,https://img.logo.dev/solaredge.com?token=YOUR-LOGODEV-TOKEN
Bloom Energy,"7736 Main St, Milpitas, CA 94304",37.457977,-121.889482,https://img.logo.dev/bloomenergy.com?token=YOUR-LOGODEV-TOKEN
Waymo LLC,"5327 King St, Sunnyvale, CA 94111",37.416891,-121.987522,https://img.logo.dev/waymo.com?token=YOUR-LOGODEV-TOKEN
Cruise Automation,"7495 Howard St, Mountain View, CA 94103",37.355067,-122.127255,https://img.logo.dev/cruiseautomation.com?token=YOUR-LOGODEV-TOKEN
Aurora Innovation,"5021 Middlefield Rd, Foster City, CA 94612",37.524952,-122.270963,https://img.logo.dev/aurorainnovation.com?token=YOUR-LOGODEV-TOKEN
Argo AI,"3094 Page Mill Rd, South San Francisco, CA 94612",37.655939,-122.440878,https://img.logo.dev/argoai.com?token=YOUR-LOGODEV-TOKEN
Zoox Inc,"1435 Howard St, Brisbane, CA 95134",37.632681,-122.360888,https://img.logo.dev/zoox.com?token=YOUR-LOGODEV-TOKEN
Nuro Inc,"9956 El Camino Real, Berkeley, CA 94133",37.860006,-122.2296,https://img.logo.dev/nuro.com?token=YOUR-LOGODEV-TOKEN
TuSimple Holdings,"6770 Howard St, Mountain View, CA 94086",37.427048,-122.044903,https://img.logo.dev/tusimpleholdings.com?token=YOUR-LOGODEV-TOKEN
Plus.ai,"8920 Brannan St, Mountain View, CA 94720",37.431538,-122.054387,https://img.logo.dev/plusai.com?token=YOUR-LOGODEV-TOKEN
Embark Trucks,"6884 Townsend St, Menlo Park, CA 94403",37.427789,-122.159163,https://img.logo.dev/embarktrucks.com?token=YOUR-LOGODEV-TOKEN
Kodiak Robotics,"6846 Folsom St, Oakland, CA 94005",37.846064,-122.247379,https://img.logo.dev/kodiakrobotics.com?token=YOUR-LOGODEV-TOKEN
Ghost Locomotion,"6800 California St, San Jose, CA 94080",37.382371,-121.917148,https://img.logo.dev/ghostlocomotion.com?token=YOUR-LOGODEV-TOKEN
DoorDash Inc,"3261 Page Mill Rd, Palo Alto, CA 94025",37.453397,-122.117065,https://img.logo.dev/doordash.com?token=YOUR-LOGODEV-TOKEN
Uber Eats,"6290 Folsom St, Hayward, CA 94086",37.713388,-122.121965,https://img.logo.dev/ubereats.com?token=YOUR-LOGODEV-TOKEN
Grubhub Inc,"8973 Page Mill Rd, San Francisco, CA 95134",37.726535,-122.387154,https://img.logo.dev/grubhub.com?token=YOUR-LOGODEV-TOKEN
Postmates Inc,"1201 Page Mill Rd, Redwood City, CA 94304",37.460891,-122.256866,https://img.logo.dev/postmates.com?token=YOUR-LOGODEV-TOKEN
Instacart Inc,"1153 Mission St, Milpitas, CA 94607",37.456338,-121.908235,https://img.logo.dev/instacart.com?token=YOUR-LOGODEV-TOKEN
Gopuff,"477 Folsom St, Cupertino, CA 94025",37.306561,-122.017105,https://img.logo.dev/gopuff.com?token=YOUR-LOGODEV-TOKEN
Blue Apron Holdings,"6599 Townsend St, Milpitas, CA 94086",37.393564,-121.89839,https://img.logo.dev/blueapronholdings.com?token=YOUR-LOGODEV-TOKEN
HelloFresh SE,"2707 Page Mill Rd, Daly City, CA 95054",37.657312,-122.43945,https://img.logo.dev/hellofreshse.com?token=YOUR-LOGODEV-TOKEN
Meal Kit Delivery,"5041 University Ave, Cupertino, CA 95051",37.370165,-122.065749,https://img.logo.dev/mealkitdelivery.com?token=YOUR-LOGODEV-TOKEN
Purple Carrot,"5693 Brannan St, San Mateo, CA 94110",37.587776,-122.292163,https://img.logo.dev/purplecarrot.com?token=YOUR-LOGODEV-TOKEN
Sun Basket,"5507 Brannan St, Sunnyvale, CA 94104",37.323449,-122.054035,https://img.logo.dev/sunbasket.com?token=YOUR-LOGODEV-TOKEN
Zillow Group,"2264 Bryant St, Cupertino, CA 94402",37.336706,-122.034663,https://img.logo.dev/zillowgroup.com?token=YOUR-LOGODEV-TOKEN
Redfin Corporation,"3008 University Ave, Palo Alto, CA 94403",37.445595,-122.135993,https://img.logo.dev/redforporation.com?token=YOUR-LOGODEV-TOKEN
Compass Inc,"7086 Page Mill Rd, Berkeley, CA 94085",37.919357,-122.261708,https://img.logo.dev/compass.com?token=YOUR-LOGODEV-TOKEN
Opendoor Technologies,"5229 Berry St, San Francisco, CA 94104",37.758305,-122.414867,https://img.logo.dev/opendoor.com?token=YOUR-LOGODEV-TOKEN
Offerpad,"6803 University Ave, San Jose, CA 94105",37.301816,-121.90058,https://img.logo.dev/offerpad.com?token=YOUR-LOGODEV-TOKEN
RedfinNow,"9192 Sand Hill Rd, Burlingame, CA 94041",37.612185,-122.329884,https://img.logo.dev/redfinnow.com?token=YOUR-LOGODEV-TOKEN
Zillow Instant Offers,"7490 Mission St, Palo Alto, CA 95014",37.44483,-122.097773,https://img.logo.dev/zillowinstantoffers.com?token=YOUR-LOGODEV-TOKEN
OpenDoor Labs,"4244 Sand Hill Rd, San Francisco, CA 94612",37.774045,-122.422552,https://img.logo.dev/opendoorlabs.com?token=YOUR-LOGODEV-TOKEN
Knock Inc,"9621 Townsend St, San Jose, CA 94105",37.355257,-121.905947,https://img.logo.dev/knock.com?token=YOUR-LOGODEV-TOKEN
Flyhomes Inc,"2647 Bryant St, South San Francisco, CA 94306",37.621369,-122.408025,https://img.logo.dev/flyhomes.com?token=YOUR-LOGODEV-TOKEN
Airbnb Inc,"2892 Page Mill Rd, Hayward, CA 95051",37.642704,-122.075147,https://img.logo.dev/airbnb.com?token=YOUR-LOGODEV-TOKEN
VRBO,"794 Bryant St, Milpitas, CA 94306",37.382809,-121.895122,https://img.logo.dev/vrbo.com?token=YOUR-LOGODEV-TOKEN
HomeAway,"7711 Townsend St, Mountain View, CA 94025",37.380778,-122.121558,https://img.logo.dev/homeaway.com?token=YOUR-LOGODEV-TOKEN
Booking.com,"9022 Howard St, South San Francisco, CA 94133",37.660912,-122.454294,https://img.logo.dev/bookingcom.com?token=YOUR-LOGODEV-TOKEN
Expedia Group,"8699 Berry St, Daly City, CA 94158",37.695182,-122.500767,https://img.logo.dev/expediagroup.com?token=YOUR-LOGODEV-TOKEN
Priceline,"1051 Howard St, Redwood City, CA 94107",37.460068,-122.189033,https://img.logo.dev/priceline.com?token=YOUR-LOGODEV-TOKEN
Kayak,"4830 University Ave, Fremont, CA 94105",37.55225,-122.008569,https://img.logo.dev/kayak.com?token=YOUR-LOGODEV-TOKEN
Skyscanner,"2156 Market St, Hayward, CA 94404",37.634012,-122.082263,https://img.logo.dev/skyscanner.com?token=YOUR-LOGODEV-TOKEN
TripAdvisor,"7337 El Camino Real, Burlingame, CA 94080",37.552882,-122.383314,https://img.logo.dev/tripadvisor.com?token=YOUR-LOGODEV-TOKEN
Tripadvisor Rentals,"2792 California St, Milpitas, CA 94005",37.405283,-121.890936,https://img.logo.dev/tripadvisorrentals.com?token=YOUR-LOGODEV-TOKEN
FlightNetwork,"1749 Mission St, Sunnyvale, CA 94085",37.394978,-121.994586,https://img.logo.dev/flightnetwork.com?token=YOUR-LOGODEV-TOKEN
Teladoc Health,"3999 Berry St, South San Francisco, CA 94133",37.681613,-122.448333,https://img.logo.dev/teladochealth.com?token=YOUR-LOGODEV-TOKEN
Amwell Inc,"2321 Market St, Palo Alto, CA 94107",37.397603,-122.166008,https://img.logo.dev/amwell.com?token=YOUR-LOGODEV-TOKEN
MDLive,"8322 Townsend St, Menlo Park, CA 94102",37.452128,-122.158485,https://img.logo.dev/mdlive.com?token=YOUR-LOGODEV-TOKEN
Doctor on Demand,"4758 Main St, Santa Clara, CA 94010",37.348312,-121.966651,https://img.logo.dev/doctorondemand.com?token=YOUR-LOGODEV-TOKEN
PlushCare,"4289 Berry St, Fremont, CA 94612",37.539784,-122.001499,https://img.logo.dev/plushcare.com?token=YOUR-LOGODEV-TOKEN
K Health,"1825 University Ave, San Francisco, CA 94133",37.75078,-122.418777,https://img.logo.dev/khealth.com?token=YOUR-LOGODEV-TOKEN
Babylon Health,"8551 Bryant St, Palo Alto, CA 94102",37.483411,-122.115387,https://img.logo.dev/babylonhealth.com?token=YOUR-LOGODEV-TOKEN
Ada Health,"2086 Folsom St, Fremont, CA 94086",37.572713,-121.966129,https://img.logo.dev/adahealth.com?token=YOUR-LOGODEV-TOKEN
Buoy Health,"7908 Mission St, Santa Clara, CA 94041",37.392266,-121.95073,https://img.logo.dev/buoyhealth.com?token=YOUR-LOGODEV-TOKEN
Symptomate,"1153 Harrison St, San Jose, CA 94086",37.3714,-121.865721,https://img.logo.dev/symptomate.com?token=YOUR-LOGODEV-TOKEN
Isabel Healthcare,"5875 Market St, South San Francisco, CA 94085",37.611616,-122.36394,https://img.logo.dev/isabelhealthcare.com?token=YOUR-LOGODEV-TOKEN
Coursera Inc,"7126 Folsom St, South San Francisco, CA 94065",37.645988,-122.408204,https://img.logo.dev/coursera.com?token=YOUR-LOGODEV-TOKEN
Udacity Inc,"9226 Mission St, Menlo Park, CA 94025",37.436478,-122.183628,https://img.logo.dev/udacity.com?token=YOUR-LOGODEV-TOKEN
edX Inc,"7017 Harrison St, Foster City, CA 95134",37.519791,-122.223979,https://img.logo.dev/edx.com?token=YOUR-LOGODEV-TOKEN
Khan Academy,"8617 Berry St, Foster City, CA 94040",37.600819,-122.226005,https://img.logo.dev/khanacademy.com?token=YOUR-LOGODEV-TOKEN
Skillshare Inc,"1483 Mission St, San Mateo, CA 94720",37.571149,-122.344307,https://img.logo.dev/skillshare.com?token=YOUR-LOGODEV-TOKEN
MasterClass,"1681 El Camino Real, Mountain View, CA 95113",37.404046,-122.096412,https://img.logo.dev/masterclass.com?token=YOUR-LOGODEV-TOKEN
Pluralsight Inc,"275 Bryant St, Brisbane, CA 94104",37.653988,-122.379998,https://img.logo.dev/pluralsight.com?token=YOUR-LOGODEV-TOKEN
LinkedIn Learning,"5820 El Camino Real, Foster City, CA 94103",37.510757,-122.296884,https://img.logo.dev/linkedinlearning.com?token=YOUR-LOGODEV-TOKEN
Udemy Inc,"268 Market St, Cupertino, CA 95051",37.294829,-122.02635,https://img.logo.dev/udemy.com?token=YOUR-LOGODEV-TOKEN
